ROI,Subject,Effect, LocalizerSize,EffectSize
5,757_FED_20190411c_3T2_PL2017,S, 550,2.479872
5,757_FED_20190411c_3T2_PL2017,N, 550,2.247141
5,773_FED_20190605c_3T2_PL2017,S, 550,0.529581
5,773_FED_20190605c_3T2_PL2017,N, 550,0.617853
5,774_FED_20190605b_3T2_PL2017,S, 550,0.529350
5,774_FED_20190605b_3T2_PL2017,N, 550,0.466953
5,775_FED_20190611a_3T2_PL2017,S, 550,-0.850381
5,775_FED_20190611a_3T2_PL2017,N, 550,-1.052849
5,776_FED_20190611b_3T2_PL2017,S, 550,-0.815652
5,776_FED_20190611b_3T2_PL2017,N, 550,-0.771902
5,777_FED_20190611c_3T2_PL2017,S, 550,1.690890
5,777_FED_20190611c_3T2_PL2017,N, 550,2.800475
5,778_FED_20190614b_3T2_PL2017,S, 550,0.994039
5,778_FED_20190614b_3T2_PL2017,N, 550,1.767404
6,730_FED_20190306a_3T2_PL2017,S, 190,1.729942
6,730_FED_20190306a_3T2_PL2017,N, 190,2.083000
6,741_FED_20190320a_3T2_PL2017,S, 190,2.054635
6,741_FED_20190320a_3T2_PL2017,N, 190,2.800555
6,746_FED_20190328a_3T2_PL2017,S, 190,-0.607920
6,746_FED_20190328a_3T2_PL2017,N, 190,-0.457665
6,747_FED_20190328b_3T2_PL2017,S, 190,1.084494
6,747_FED_20190328b_3T2_PL2017,N, 190,1.088538
6,748_FED_20190328c_3T2_PL2017,S, 190,0.787181
6,748_FED_20190328c_3T2_PL2017,N, 190,0.732590
6,749_FED_20190404a_3T2_PL2017,S, 190,3.764660
6,749_FED_20190404a_3T2_PL2017,N, 190,5.199005
6,750_FED_20190404b_3T2_PL2017,S, 190,2.039117
6,750_FED_20190404b_3T2_PL2017,N, 190,2.628207
6,751_FED_20190404c_3T2_PL2017,S, 190,1.248978
6,751_FED_20190404c_3T2_PL2017,N, 190,1.797710
6,752_FED_20190404d_3T2_PL2017,S, 190,2.384567
6,752_FED_20190404d_3T2_PL2017,N, 190,2.840024
6,754_FED_20190405b_3T2_PL2017,S, 190,1.771580
6,754_FED_20190405b_3T2_PL2017,N, 190,2.020433
6,755_FED_20190411a_3T2_PL2017,S, 190,-0.132661
6,755_FED_20190411a_3T2_PL2017,N, 190,0.834135
6,756_FED_20190411b_3T2_PL2017,S, 190,1.669336
6,756_FED_20190411b_3T2_PL2017,N, 190,2.275756
6,757_FED_20190411c_3T2_PL2017,S, 190,2.162037
6,757_FED_20190411c_3T2_PL2017,N, 190,2.240956
6,773_FED_20190605c_3T2_PL2017,S, 190,2.377481
6,773_FED_20190605c_3T2_PL2017,N, 190,2.829983
6,774_FED_20190605b_3T2_PL2017,S, 190,3.000216
6,774_FED_20190605b_3T2_PL2017,N, 190,3.811022
6,775_FED_20190611a_3T2_PL2017,S, 190,0.376513
6,775_FED_20190611a_3T2_PL2017,N, 190,0.191906
6,776_FED_20190611b_3T2_PL2017,S, 190,3.216054
6,776_FED_20190611b_3T2_PL2017,N, 190,3.041733
6,777_FED_20190611c_3T2_PL2017,S, 190,1.034218
6,777_FED_20190611c_3T2_PL2017,N, 190,1.625637
6,778_FED_20190614b_3T2_PL2017,S, 190,5.199278
6,778_FED_20190614b_3T2_PL2017,N, 190,6.067152
7,730_FED_20190306a_3T2_PL2017,S, 137,0.698270
7,730_FED_20190306a_3T2_PL2017,N, 137,0.931151
7,741_FED_20190320a_3T2_PL2017,S, 137,0.669641
7,741_FED_20190320a_3T2_PL2017,N, 137,0.789567
7,746_FED_20190328a_3T2_PL2017,S, 137,-0.158834
7,746_FED_20190328a_3T2_PL2017,N, 137,-0.129422
7,747_FED_20190328b_3T2_PL2017,S, 137,0.029325
7,747_FED_20190328b_3T2_PL2017,N, 137,-0.077358
7,748_FED_20190328c_3T2_PL2017,S, 137,0.119207
7,748_FED_20190328c_3T2_PL2017,N, 137,0.043968
7,749_FED_20190404a_3T2_PL2017,S, 137,0.667651
7,749_FED_20190404a_3T2_PL2017,N, 137,1.363515
7,750_FED_20190404b_3T2_PL2017,S, 137,0.339960
7,750_FED_20190404b_3T2_PL2017,N, 137,0.325849
7,751_FED_20190404c_3T2_PL2017,S, 137,0.985517
7,751_FED_20190404c_3T2_PL2017,N, 137,1.313895
7,752_FED_20190404d_3T2_PL2017,S, 137,0.250197
7,752_FED_20190404d_3T2_PL2017,N, 137,0.347942
7,754_FED_20190405b_3T2_PL2017,S, 137,0.246764
7,754_FED_20190405b_3T2_PL2017,N, 137,0.359983
7,755_FED_20190411a_3T2_PL2017,S, 137,1.297951
7,755_FED_20190411a_3T2_PL2017,N, 137,1.289850
7,756_FED_20190411b_3T2_PL2017,S, 137,0.307811
7,756_FED_20190411b_3T2_PL2017,N, 137,0.260548
7,757_FED_20190411c_3T2_PL2017,S, 137,1.333069
7,757_FED_20190411c_3T2_PL2017,N, 137,0.973364
7,773_FED_20190605c_3T2_PL2017,S, 137,0.073975
7,773_FED_20190605c_3T2_PL2017,N, 137,0.170384
7,774_FED_20190605b_3T2_PL2017,S, 137,1.039058
7,774_FED_20190605b_3T2_PL2017,N, 137,1.444471
7,775_FED_20190611a_3T2_PL2017,S, 137,-0.218214
7,775_FED_20190611a_3T2_PL2017,N, 137,-0.429950
7,776_FED_20190611b_3T2_PL2017,S, 137,0.234313
