ROI,Subject,Effect, LocalizerSize,EffectSize
5,727_FED_20190226b_3T2_PL2017,H, 7,2.516569
5,727_FED_20190226b_3T2_PL2017,E, 7,0.857574
5,728_FED_20190226c_3T2_PL2017,H, 7,-1.558941
5,728_FED_20190226c_3T2_PL2017,E, 7,-1.221763
5,729_FED_20190226d_3T2_PL2017,H, 7,1.957056
5,729_FED_20190226d_3T2_PL2017,E, 7,1.317292
5,731_FED_20190306b_3T2_PL2017,H, 7,0.825851
5,731_FED_20190306b_3T2_PL2017,E, 7,0.003866
5,732_FED_20190307_3T2_PL2017,H, 7,0.652307
5,732_FED_20190307_3T2_PL2017,E, 7,0.260806
5,733_FED_20190307b_3T2_PL2017,H, 7,3.385262
5,733_FED_20190307b_3T2_PL2017,E, 7,1.969968
5,734_FED_20190313a_3T2_PL2017,H, 7,0.482049
5,734_FED_20190313a_3T2_PL2017,E, 7,0.825741
5,735_FED_20190314a_3T2_PL2017,H, 7,4.355582
5,735_FED_20190314a_3T2_PL2017,E, 7,3.087050
5,736_FED_20190314b_3T2_PL2017,H, 7,3.643664
5,736_FED_20190314b_3T2_PL2017,E, 7,1.552684
5,737_FED_20190314c_3T2_PL2017,H, 7,-1.472492
5,737_FED_20190314c_3T2_PL2017,E, 7,-1.371038
5,738_FED_20190319a_3T2_PL2017,H, 7,-0.249542
5,738_FED_20190319a_3T2_PL2017,E, 7,-0.055607
5,739_FED_20190319b_3T2_PL2017,H, 7,0.370603
5,739_FED_20190319b_3T2_PL2017,E, 7,0.375364
5,740_FED_20190319c_3T2_PL2017,H, 7,-0.292503
5,740_FED_20190319c_3T2_PL2017,E, 7,-0.202775
5,743_FED_20190320c_3T2_PL2017,H, 7,1.330316
5,743_FED_20190320c_3T2_PL2017,E, 7,1.268222
5,744_FED_20190320d_3T2_PL2017,H, 7,0.178036
5,744_FED_20190320d_3T2_PL2017,E, 7,0.070639
5,745_FED_20190321a_3T2_PL2017,H, 7,-0.190767
5,745_FED_20190321a_3T2_PL2017,E, 7,0.008599
5,759_FED_20190415a_3T2_PL2017,H, 7,-0.994003
5,759_FED_20190415a_3T2_PL2017,E, 7,-0.805285
5,760_FED_20190415b_3T2_PL2017,H, 7,-0.031701
5,760_FED_20190415b_3T2_PL2017,E, 7,-0.137766
5,761_FED_20190416a_3T2_PL2017,H, 7,0.665065
5,761_FED_20190416a_3T2_PL2017,E, 7,1.378926
5,762_FED_20190416b_3T2_PL2017,H, 7,0.134083
5,762_FED_20190416b_3T2_PL2017,E, 7,0.149267
5,763_FED_20190416c_3T2_PL2017,H, 7,-0.151596
5,763_FED_20190416c_3T2_PL2017,E, 7,-0.378985
5,764_FED_20190416d_3T2_PL2017,H, 7,-1.070873
5,764_FED_20190416d_3T2_PL2017,E, 7,-1.343422
5,766_FED_20190418a_3T2_PL2017,H, 7,1.886367
5,766_FED_20190418a_3T2_PL2017,E, 7,1.199045
6,725_FED_20190215a_3T2_PL2017,H, 5,1.491985
6,725_FED_20190215a_3T2_PL2017,E, 5,1.033661
6,726_FED_20190226a_3T2_PL2017,H, 5,0.228296
6,726_FED_20190226a_3T2_PL2017,E, 5,0.502097
6,727_FED_20190226b_3T2_PL2017,H, 5,1.749642
6,727_FED_20190226b_3T2_PL2017,E, 5,1.092143
6,728_FED_20190226c_3T2_PL2017,H, 5,2.715099
6,728_FED_20190226c_3T2_PL2017,E, 5,1.565300
6,729_FED_20190226d_3T2_PL2017,H, 5,-2.309030
6,729_FED_20190226d_3T2_PL2017,E, 5,-1.743576
6,731_FED_20190306b_3T2_PL2017,H, 5,2.140030
6,731_FED_20190306b_3T2_PL2017,E, 5,0.623471
6,732_FED_20190307_3T2_PL2017,H, 5,-0.197141
6,732_FED_20190307_3T2_PL2017,E, 5,-0.310876
6,733_FED_20190307b_3T2_PL2017,H, 5,0.197300
6,733_FED_20190307b_3T2_PL2017,E, 5,-0.147857
6,734_FED_20190313a_3T2_PL2017,H, 5,2.659473
6,734_FED_20190313a_3T2_PL2017,E, 5,2.443148
6,735_FED_20190314a_3T2_PL2017,H, 5,0.812437
6,735_FED_20190314a_3T2_PL2017,E, 5,0.467677
6,736_FED_20190314b_3T2_PL2017,H, 5,0.029493
6,736_FED_20190314b_3T2_PL2017,E, 5,-0.740521
6,737_FED_20190314c_3T2_PL2017,H, 5,1.590513
6,737_FED_20190314c_3T2_PL2017,E, 5,1.196841
6,738_FED_20190319a_3T2_PL2017,H, 5,0.986812
6,738_FED_20190319a_3T2_PL2017,E, 5,0.373128
6,739_FED_20190319b_3T2_PL2017,H, 5,1.134859
6,739_FED_20190319b_3T2_PL2017,E, 5,0.969637
6,740_FED_20190319c_3T2_PL2017,H, 5,-1.182589
6,740_FED_20190319c_3T2_PL2017,E, 5,-1.027516
6,743_FED_20190320c_3T2_PL2017,H, 5,-0.407370
6,743_FED_20190320c_3T2_PL2017,E, 5,-0.101480
6,744_FED_20190320d_3T2_PL2017,H, 5,-0.264064
6,744_FED_20190320d_3T2_PL2017,E, 5,-0.148801
6,745_FED_20190321a_3T2_PL2017,H, 5,1.694392
6,745_FED_20190321a_3T2_PL2017,E, 5,1.483479
6,759_FED_20190415a_3T2_PL2017,H, 5,1.493423
6,759_FED_20190415a_3T2_PL2017,E, 5,0.997938
6,760_FED_20190415b_3T2_PL2017,H, 5,1.239794
6,760_FED_20190415b_3T2_PL2017,E, 5,0.655082
6,761_FED_20190416a_3T2_PL2017,H, 5,0.508980
6,761_FED_20190416a_3T2_PL2017,E, 5,0.299823
6,762_FED_20190416b_3T2_PL2017,H, 5,2.353472
6,762_FED_20190416b_3T2_PL2017,E, 5,1.374568
6,763_FED_20190416c_3T2_PL2017,H, 5,0.718454
6,763_FED_20190416c_3T2_PL2017,E, 5,0.472692
6,764_FED_20190416d_3T2_PL2017,H, 5,1.289960
6,764_FED_20190416d_3T2_PL2017,E, 5,0.465426
6,766_FED_20190418a_3T2_PL2017,H, 5,0.233736
6,766_FED_20190418a_3T2_PL2017,E, 5,0.124101
7,725_FED_20190215a_3T2_PL2017,H, 2,-0.709832
7,725_FED_20190215a_3T2_PL2017,E, 2,-0.722806
7,726_FED_20190226a_3T2_PL2017,H, 2,0.261682
7,726_FED_20190226a_3T2_PL2017,E, 2,0.516695
7,727_FED_20190226b_3T2_PL2017,H, 2,-0.211261
7,727_FED_20190226b_3T2_PL2017,E, 2,-0.161314
7,728_FED_20190226c_3T2_PL2017,H, 2,-1.668134
7,728_FED_20190226c_3T2_PL2017,E, 2,-0.874684
7,729_FED_20190226d_3T2_PL2017,H, 2,-1.713949
7,729_FED_20190226d_3T2_PL2017,E, 2,-1.149186
7,731_FED_20190306b_3T2_PL2017,H, 2,0.391927
7,731_FED_20190306b_3T2_PL2017,E, 2,-0.300798
7,732_FED_20190307_3T2_PL2017,H, 2,-1.342245
7,732_FED_20190307_3T2_PL2017,E, 2,-1.000482
7,733_FED_20190307b_3T2_PL2017,H, 2,-1.245482
7,733_FED_20190307b_3T2_PL2017,E, 2,-0.664591
7,734_FED_20190313a_3T2_PL2017,H, 2,-2.325074
7,734_FED_20190313a_3T2_PL2017,E, 2,-1.035873
7,735_FED_20190314a_3T2_PL2017,H, 2,0.101801
7,735_FED_20190314a_3T2_PL2017,E, 2,0.097598
7,736_FED_20190314b_3T2_PL2017,H, 2,-0.619769
7,736_FED_20190314b_3T2_PL2017,E, 2,-0.475367
7,737_FED_20190314c_3T2_PL2017,H, 2,-0.307553
7,737_FED_20190314c_3T2_PL2017,E, 2,-1.447991
7,738_FED_20190319a_3T2_PL2017,H, 2,-0.261916
7,738_FED_20190319a_3T2_PL2017,E, 2,-0.061622
7,739_FED_20190319b_3T2_PL2017,H, 2,-0.724143
7,739_FED_20190319b_3T2_PL2017,E, 2,-0.584747
7,740_FED_20190319c_3T2_PL2017,H, 2,-0.441737
7,740_FED_20190319c_3T2_PL2017,E, 2,-0.195646
7,743_FED_20190320c_3T2_PL2017,H, 2,-0.200808
7,743_FED_20190320c_3T2_PL2017,E, 2,-0.016086
7,744_FED_20190320d_3T2_PL2017,H, 2,-0.493858
7,744_FED_20190320d_3T2_PL2017,E, 2,-0.468453
7,745_FED_20190321a_3T2_PL2017,H, 2,0.776988
7,745_FED_20190321a_3T2_PL2017,E, 2,0.666986
7,759_FED_20190415a_3T2_PL2017,H, 2,-0.573295
7,759_FED_20190415a_3T2_PL2017,E, 2,-0.691875
7,760_FED_20190415b_3T2_PL2017,H, 2,0.076822
7,760_FED_20190415b_3T2_PL2017,E, 2,0.044473
7,761_FED_20190416a_3T2_PL2017,H, 2,-1.127802
7,761_FED_20190416a_3T2_PL2017,E, 2,-0.222263
7,762_FED_20190416b_3T2_PL2017,H, 2,-0.897172
7,762_FED_20190416b_3T2_PL2017,E, 2,-0.322647
7,763_FED_20190416c_3T2_PL2017,H, 2,-1.164807
7,763_FED_20190416c_3T2_PL2017,E, 2,-0.736554
7,764_FED_20190416d_3T2_PL2017,H, 2,0.269217
7,764_FED_20190416d_3T2_PL2017,E, 2,-0.191370
7,766_FED_20190418a_3T2_PL2017,H, 2,-2.453299
7,766_FED_20190418a_3T2_PL2017,E, 2,-1.642105
8,725_FED_20190215a_3T2_PL2017,H, 1,0.270419
8,725_FED_20190215a_3T2_PL2017,E, 1,0.342488
8,726_FED_20190226a_3T2_PL2017,H, 1,-1.420183
8,726_FED_20190226a_3T2_PL2017,E, 1,-0.532610
8,727_FED_20190226b_3T2_PL2017,H, 1,-0.136415
8,727_FED_20190226b_3T2_PL2017,E, 1,0.005992
8,728_FED_20190226c_3T2_PL2017,H, 1,-1.058050
8,728_FED_20190226c_3T2_PL2017,E, 1,-0.565251
8,729_FED_20190226d_3T2_PL2017,H, 1,-1.196406
8,729_FED_20190226d_3T2_PL2017,E, 1,-0.809993
8,731_FED_20190306b_3T2_PL2017,H, 1,0.105435
8,731_FED_20190306b_3T2_PL2017,E, 1,-0.025437
8,732_FED_20190307_3T2_PL2017,H, 1,0.073127
8,732_FED_20190307_3T2_PL2017,E, 1,0.035087
8,733_FED_20190307b_3T2_PL2017,H, 1,0.190107
8,733_FED_20190307b_3T2_PL2017,E, 1,0.317427
8,734_FED_20190313a_3T2_PL2017,H, 1,-0.769353
8,734_FED_20190313a_3T2_PL2017,E, 1,0.423940
8,735_FED_20190314a_3T2_PL2017,H, 1,2.169437
