ROI,Subject,Effect, LocalizerSize,EffectSize
8,751_FED_20190404c_3T2_PL2017,H, 167,1.985128
8,751_FED_20190404c_3T2_PL2017,E, 167,1.463711
8,752_FED_20190404d_3T2_PL2017,H, 167,4.012318
8,752_FED_20190404d_3T2_PL2017,E, 167,2.566441
8,754_FED_20190405b_3T2_PL2017,H, 167,3.899155
8,754_FED_20190405b_3T2_PL2017,E, 167,2.447584
8,755_FED_20190411a_3T2_PL2017,H, 167,2.588001
8,755_FED_20190411a_3T2_PL2017,E, 167,1.795070
8,756_FED_20190411b_3T2_PL2017,H, 167,0.971380
8,756_FED_20190411b_3T2_PL2017,E, 167,0.653739
8,757_FED_20190411c_3T2_PL2017,H, 167,2.086701
8,757_FED_20190411c_3T2_PL2017,E, 167,1.885954
8,773_FED_20190605c_3T2_PL2017,H, 167,3.422181
8,773_FED_20190605c_3T2_PL2017,E, 167,2.783296
8,774_FED_20190605b_3T2_PL2017,H, 167,2.954757
8,774_FED_20190605b_3T2_PL2017,E, 167,2.084288
8,775_FED_20190611a_3T2_PL2017,H, 167,2.668434
8,775_FED_20190611a_3T2_PL2017,E, 167,2.458630
8,776_FED_20190611b_3T2_PL2017,H, 167,2.863129
8,776_FED_20190611b_3T2_PL2017,E, 167,1.521632
8,777_FED_20190611c_3T2_PL2017,H, 167,1.295923
8,777_FED_20190611c_3T2_PL2017,E, 167,0.712971
8,778_FED_20190614b_3T2_PL2017,H, 167,3.747636
8,778_FED_20190614b_3T2_PL2017,E, 167,3.166378
9,730_FED_20190306a_3T2_PL2017,H, 306,3.948262
9,730_FED_20190306a_3T2_PL2017,E, 306,2.954609
9,741_FED_20190320a_3T2_PL2017,H, 306,4.710293
9,741_FED_20190320a_3T2_PL2017,E, 306,4.423075
9,746_FED_20190328a_3T2_PL2017,H, 306,4.507372
9,746_FED_20190328a_3T2_PL2017,E, 306,3.541563
9,747_FED_20190328b_3T2_PL2017,H, 306,2.425708
9,747_FED_20190328b_3T2_PL2017,E, 306,1.924212
9,748_FED_20190328c_3T2_PL2017,H, 306,5.221650
9,748_FED_20190328c_3T2_PL2017,E, 306,4.174769
9,749_FED_20190404a_3T2_PL2017,H, 306,4.791475
9,749_FED_20190404a_3T2_PL2017,E, 306,3.994852
9,750_FED_20190404b_3T2_PL2017,H, 306,4.822098
9,750_FED_20190404b_3T2_PL2017,E, 306,2.572949
9,751_FED_20190404c_3T2_PL2017,H, 306,6.622730
9,751_FED_20190404c_3T2_PL2017,E, 306,5.652886
9,752_FED_20190404d_3T2_PL2017,H, 306,8.203002
9,752_FED_20190404d_3T2_PL2017,E, 306,6.182574
9,754_FED_20190405b_3T2_PL2017,H, 306,3.244260
9,754_FED_20190405b_3T2_PL2017,E, 306,1.910531
9,755_FED_20190411a_3T2_PL2017,H, 306,5.559933
9,755_FED_20190411a_3T2_PL2017,E, 306,4.010514
9,756_FED_20190411b_3T2_PL2017,H, 306,1.752639
9,756_FED_20190411b_3T2_PL2017,E, 306,1.434964
9,757_FED_20190411c_3T2_PL2017,H, 306,2.954611
9,757_FED_20190411c_3T2_PL2017,E, 306,2.585338
9,773_FED_20190605c_3T2_PL2017,H, 306,5.538607
9,773_FED_20190605c_3T2_PL2017,E, 306,4.218800
9,774_FED_20190605b_3T2_PL2017,H, 306,8.606287
9,774_FED_20190605b_3T2_PL2017,E, 306,6.809771
9,775_FED_20190611a_3T2_PL2017,H, 306,4.450152
9,775_FED_20190611a_3T2_PL2017,E, 306,3.931366
9,776_FED_20190611b_3T2_PL2017,H, 306,4.172525
9,776_FED_20190611b_3T2_PL2017,E, 306,3.106401
9,777_FED_20190611c_3T2_PL2017,H, 306,1.941047
9,777_FED_20190611c_3T2_PL2017,E, 306,1.050894
9,778_FED_20190614b_3T2_PL2017,H, 306,5.775190
9,778_FED_20190614b_3T2_PL2017,E, 306,4.696310
10,730_FED_20190306a_3T2_PL2017,H, 69,9.545860
10,730_FED_20190306a_3T2_PL2017,E, 69,7.577001
10,741_FED_20190320a_3T2_PL2017,H, 69,8.845456
10,741_FED_20190320a_3T2_PL2017,E, 69,8.724040
10,746_FED_20190328a_3T2_PL2017,H, 69,8.280207
10,746_FED_20190328a_3T2_PL2017,E, 69,7.134848
10,747_FED_20190328b_3T2_PL2017,H, 69,3.639490
10,747_FED_20190328b_3T2_PL2017,E, 69,2.943734
10,748_FED_20190328c_3T2_PL2017,H, 69,6.755842
10,748_FED_20190328c_3T2_PL2017,E, 69,5.729124
10,749_FED_20190404a_3T2_PL2017,H, 69,6.044169
10,749_FED_20190404a_3T2_PL2017,E, 69,5.804814
10,750_FED_20190404b_3T2_PL2017,H, 69,6.233654
10,750_FED_20190404b_3T2_PL2017,E, 69,3.105094
10,751_FED_20190404c_3T2_PL2017,H, 69,12.555845
10,751_FED_20190404c_3T2_PL2017,E, 69,11.603701
10,752_FED_20190404d_3T2_PL2017,H, 69,11.295517
10,752_FED_20190404d_3T2_PL2017,E, 69,9.072049
10,754_FED_20190405b_3T2_PL2017,H, 69,5.972898
10,754_FED_20190405b_3T2_PL2017,E, 69,3.729173
10,755_FED_20190411a_3T2_PL2017,H, 69,5.937711
10,755_FED_20190411a_3T2_PL2017,E, 69,4.770017
10,756_FED_20190411b_3T2_PL2017,H, 69,2.986960
10,756_FED_20190411b_3T2_PL2017,E, 69,2.391373
10,757_FED_20190411c_3T2_PL2017,H, 69,5.293866
10,757_FED_20190411c_3T2_PL2017,E, 69,4.839878
10,773_FED_20190605c_3T2_PL2017,H, 69,9.102177
10,773_FED_20190605c_3T2_PL2017,E, 69,6.512371
10,774_FED_20190605b_3T2_PL2017,H, 69,4.290636
10,774_FED_20190605b_3T2_PL2017,E, 69,2.947439
10,775_FED_20190611a_3T2_PL2017,H, 69,3.091088
10,775_FED_20190611a_3T2_PL2017,E, 69,2.742334
10,776_FED_20190611b_3T2_PL2017,H, 69,6.026656
10,776_FED_20190611b_3T2_PL2017,E, 69,4.273340
10,777_FED_20190611c_3T2_PL2017,H, 69,1.805278
10,777_FED_20190611c_3T2_PL2017,E, 69,0.968684
10,778_FED_20190614b_3T2_PL2017,H, 69,7.399873
10,778_FED_20190614b_3T2_PL2017,E, 69,6.652544
11,730_FED_20190306a_3T2_PL2017,H, 52,3.465589
