ROI,Subject,Effect, LocalizerSize,EffectSize
3,738_FED_20190319a_3T2_PL2017,sent, 176,0.258287
3,739_FED_20190319b_3T2_PL2017,en, 176,0.181753
3,739_FED_20190319b_3T2_PL2017,jap, 176,0.277166
3,739_FED_20190319b_3T2_PL2017,sent, 176,0.026290
3,740_FED_20190319c_3T2_PL2017,en, 176,0.828147
3,740_FED_20190319c_3T2_PL2017,jap, 176,0.829047
3,740_FED_20190319c_3T2_PL2017,sent, 176,0.307621
3,743_FED_20190320c_3T2_PL2017,en, 176,1.186908
3,743_FED_20190320c_3T2_PL2017,jap, 176,1.319901
3,743_FED_20190320c_3T2_PL2017,sent, 176,0.662299
3,744_FED_20190320d_3T2_PL2017,en, 176,0.520154
3,744_FED_20190320d_3T2_PL2017,jap, 176,0.544134
3,744_FED_20190320d_3T2_PL2017,sent, 176,0.226391
3,745_FED_20190321a_3T2_PL2017,en, 176,2.194326
3,745_FED_20190321a_3T2_PL2017,jap, 176,2.098788
3,745_FED_20190321a_3T2_PL2017,sent, 176,1.134910
3,759_FED_20190415a_3T2_PL2017,en, 176,0.872699
3,759_FED_20190415a_3T2_PL2017,jap, 176,0.843056
3,759_FED_20190415a_3T2_PL2017,sent, 176,0.280223
3,760_FED_20190415b_3T2_PL2017,en, 176,0.959356
3,760_FED_20190415b_3T2_PL2017,jap, 176,0.980585
3,760_FED_20190415b_3T2_PL2017,sent, 176,0.596706
3,761_FED_20190416a_3T2_PL2017,en, 176,1.025389
3,761_FED_20190416a_3T2_PL2017,jap, 176,1.003117
3,761_FED_20190416a_3T2_PL2017,sent, 176,0.307261
3,762_FED_20190416b_3T2_PL2017,en, 176,2.075165
3,762_FED_20190416b_3T2_PL2017,jap, 176,2.043889
3,762_FED_20190416b_3T2_PL2017,sent, 176,0.522415
3,763_FED_20190416c_3T2_PL2017,en, 176,0.885078
3,763_FED_20190416c_3T2_PL2017,jap, 176,0.941084
3,763_FED_20190416c_3T2_PL2017,sent, 176,0.357793
3,764_FED_20190416d_3T2_PL2017,en, 176,1.322363
3,764_FED_20190416d_3T2_PL2017,jap, 176,1.314985
3,764_FED_20190416d_3T2_PL2017,sent, 176,0.702689
3,766_FED_20190418a_3T2_PL2017,en, 176,0.942090
3,766_FED_20190418a_3T2_PL2017,jap, 176,0.907819
3,766_FED_20190418a_3T2_PL2017,sent, 176,0.233364
4,725_FED_20190215a_3T2_PL2017_Anya,en, 480,1.007268
4,725_FED_20190215a_3T2_PL2017_Anya,jap, 480,1.009447
4,725_FED_20190215a_3T2_PL2017_Anya,sent, 480,0.593861
4,726_FED_20190226a_3T2_PL2017_Anya,en, 480,0.406530
4,726_FED_20190226a_3T2_PL2017_Anya,jap, 480,0.492026
4,726_FED_20190226a_3T2_PL2017_Anya,sent, 480,0.065851
4,727_FED_20190226b_3T2_PL2017_Anya,en, 480,0.538998
4,727_FED_20190226b_3T2_PL2017_Anya,jap, 480,0.537703
4,727_FED_20190226b_3T2_PL2017_Anya,sent, 480,0.135453
4,728_FED_20190226c_3T2_PL2017_Anya,en, 480,0.263493
4,728_FED_20190226c_3T2_PL2017_Anya,jap, 480,0.457191
4,728_FED_20190226c_3T2_PL2017_Anya,sent, 480,-0.007562
4,729_FED_20190226d_3T2_PL2017_Anya,en, 480,1.067836
