ROI,Subject,Effect, LocalizerSize,EffectSize
6,752_FED_20190404d_3T2_PL2017,N, 37,-0.847427
6,754_FED_20190405b_3T2_PL2017,S, 37,0.926031
6,754_FED_20190405b_3T2_PL2017,N, 37,0.433837
6,755_FED_20190411a_3T2_PL2017,S, 37,5.030405
6,755_FED_20190411a_3T2_PL2017,N, 37,3.942915
6,756_FED_20190411b_3T2_PL2017,S, 37,1.589773
6,756_FED_20190411b_3T2_PL2017,N, 37,0.460900
6,757_FED_20190411c_3T2_PL2017,S, 37,3.945482
6,757_FED_20190411c_3T2_PL2017,N, 37,1.582208
6,773_FED_20190605c_3T2_PL2017,S, 37,-0.016009
6,773_FED_20190605c_3T2_PL2017,N, 37,-0.723564
6,774_FED_20190605b_3T2_PL2017,S, 37,0.039730
6,774_FED_20190605b_3T2_PL2017,N, 37,-0.427567
6,775_FED_20190611a_3T2_PL2017,S, 37,0.971878
6,775_FED_20190611a_3T2_PL2017,N, 37,-0.346645
6,776_FED_20190611b_3T2_PL2017,S, 37,2.481343
6,776_FED_20190611b_3T2_PL2017,N, 37,0.652305
6,777_FED_20190611c_3T2_PL2017,S, 37,4.046072
6,777_FED_20190611c_3T2_PL2017,N, 37,2.841248
6,778_FED_20190614b_3T2_PL2017,S, 37,5.119923
6,778_FED_20190614b_3T2_PL2017,N, 37,0.902935
