SubjID,RunNum,TrialNum,ItemNum,ItemType,LangType,TrialOnset,RT,CorrectAnswer,Response,Accuracy
FED_20190226d_3T2,7,7,61,4,en,105.70200000000001,8.7436,3,3,1
FED_20190226d_3T2,7,8,97,6,jap,119.4876,11.1955,1,1,1
FED_20190226d_3T2,1,2,73,5,jap,10.0479,22.5471,1,1,1
FED_20190226d_3T2,1,3,37,3,en,37.619,6.9368,3,3,1
FED_20190226d_3T2,1,4,1,1,sent,49.6043,8.7738,1,1,1
FED_20190226d_3T2,1,6,19,2,sent,73.4747,41.6766,2,2,1
FED_20190226d_3T2,1,7,55,4,en,120.199,7.0248,1,1,1
FED_20190226d_3T2,1,8,91,6,jap,132.2844,12.6568,2,2,1
FED_20190226d_3T2,15,2,15,1,en,10.0469,13.095999999999998,3,3,1
FED_20190226d_3T2,15,3,51,3,jap,28.1998,8.104,2,2,1
FED_20190226d_3T2,15,4,87,5,sent,41.352,28.1034,3,4,0
FED_20190226d_3T2,15,6,105,6,sent,84.5422,22.0661,2,3,0
FED_20190226d_3T2,15,7,69,4,jap,111.6633,17.02,3,4,0
FED_20190226d_3T2,15,8,33,2,en,133.7335,25.2725,3,3,1
FED_20190226d_3T2,14,2,68,4,sent,10.0579,23.8281,2,2,1
FED_20190226d_3T2,14,3,32,2,jap,38.9293,17.7276,2,2,1
FED_20190226d_3T2,14,4,104,6,en,61.7163,12.1251,1,1,1
FED_20190226d_3T2,14,6,86,5,en,88.9041,14.8421,2,2,1
FED_20190226d_3T2,14,7,14,1,jap,108.7906,17.1984,2,2,1
FED_20190226d_3T2,14,8,50,3,sent,131.0442,18.7456,3,2,0
FED_20190226d_3T2,5,2,41,3,sent,10.0805,38.8336,1,2,0
FED_20190226d_3T2,5,3,77,5,en,53.95399999999999,23.2589,4,4,1
FED_20190226d_3T2,5,4,5,1,jap,82.2755,9.8517,3,3,1
FED_20190226d_3T2,5,6,23,2,jap,107.1961,9.6164,3,3,1
FED_20190226d_3T2,5,7,95,6,en,121.8651,10.014,2,2,1
FED_20190226d_3T2,5,8,59,4,sent,136.9344,50.0006,1,1,1
FED_20190226d_3T2,4,2,94,6,jap,10.0549,12.4993,2,2,1
FED_20190226d_3T2,4,3,22,2,sent,27.5912,20.4595,2,2,1
FED_20190226d_3T2,4,4,58,4,en,53.1119,28.8278,2,2,1
FED_20190226d_3T2,4,6,40,3,en,97.0357,9.4172,2,2,1
FED_20190226d_3T2,4,7,4,1,sent,111.5048,8.3237,4,4,1
FED_20190226d_3T2,4,8,76,5,jap,124.8903,21.8322,2,2,1
FED_20190226d_3T2,11,2,47,3,sent,10.0635,30.98,1,1,1
FED_20190226d_3T2,11,3,83,5,en,46.1027,17.737000000000002,3,3,1
FED_20190226d_3T2,11,4,11,1,jap,68.89,7.0599,1,1,1
FED_20190226d_3T2,11,6,29,2,jap,91.0434,17.4162,2,4,0
FED_20190226d_3T2,11,7,101,6,en,113.5137,11.838,1,1,1
FED_20190226d_3T2,11,8,65,4,sent,130.3999,11.0625,1,1,1
FED_20190226d_3T2,10,2,100,6,jap,10.055,9.7929,2,2,1
FED_20190226d_3T2,10,3,28,2,sent,24.8904,27.3979,2,2,1
FED_20190226d_3T2,10,4,64,4,en,57.3459,17.3733,2,2,1
FED_20190226d_3T2,10,6,46,3,en,89.801,11.7212,1,1,1
FED_20190226d_3T2,10,7,10,1,sent,106.5706,20.2514,2,2,1
FED_20190226d_3T2,10,8,82,5,jap,131.8579,13.2044,2,2,1
FED_20190226d_3T2,16,2,106,6,jap,10.0679,18.1916,3,3,1
FED_20190226d_3T2,16,3,34,2,sent,33.3219,15.2132,1,1,1
FED_20190226d_3T2,16,4,70,4,en,53.5918,8.3318,1,3,0
FED_20190226d_3T2,16,6,52,3,en,77.0121,16.1633,3,3,1
FED_20190226d_3T2,16,7,16,1,sent,98.2324,39.4336,3,3,1
FED_20190226d_3T2,16,8,88,5,jap,142.6894,19.6584,2,2,1
FED_20190226d_3T2,17,2,53,3,sent,10.0585,11.789000000000001,1,1,1
FED_20190226d_3T2,17,3,89,5,en,26.8946,12.2077,1,1,1
FED_20190226d_3T2,17,4,17,1,jap,44.163999999999994,14.558,2,2,1
FED_20190226d_3T2,17,6,35,2,jap,73.7855,30.4476,3,3,1
FED_20190226d_3T2,17,7,107,6,en,109.2914,24.7481,1,1,1
FED_20190226d_3T2,17,8,71,4,sent,139.0963,11.5801,3,3,1
FED_20190226d_3T2,8,2,62,4,sent,10.0474,22.4581,4,4,1
FED_20190226d_3T2,8,3,26,2,jap,37.5518,22.4062,3,3,1
FED_20190226d_3T2,8,4,98,6,en,65.0063,18.4264,1,1,1
FED_20190226d_3T2,8,6,80,5,en,98.5284,15.0344,3,3,1
FED_20190226d_3T2,8,7,8,1,jap,118.6152,11.1853,2,2,1
FED_20190226d_3T2,8,8,44,3,sent,134.851,7.9499,1,1,1
FED_20190226d_3T2,9,2,9,1,en,10.0436,5.2546,2,2,1
FED_20190226d_3T2,9,3,45,3,jap,20.3618,15.5833,1,4,0
FED_20190226d_3T2,9,4,81,5,sent,40.9986,14.8762,2,2,1
FED_20190226d_3T2,9,6,99,6,sent,70.9534,8.5632,1,1,1
FED_20190226d_3T2,9,7,63,4,jap,84.5724,17.0663,4,4,1
FED_20190226d_3T2,9,8,27,2,en,106.6926,8.9847,1,1,1
FED_20190226d_3T2,2,2,56,4,sent,10.0565,7.869,2,2,1
FED_20190226d_3T2,2,3,20,2,jap,22.9916,10.8921,3,3,1
FED_20190226d_3T2,2,4,92,6,en,38.911,11.3389,2,2,1
FED_20190226d_3T2,2,6,74,5,en,65.3485,35.5788,4,3,0
FED_20190226d_3T2,2,7,2,1,jap,105.9718,27.5896,2,2,1
FED_20190226d_3T2,2,8,38,3,sent,138.6105,16.3219,2,2,1
FED_20190226d_3T2,3,2,3,1,en,10.0484,18.017,2,2,1
FED_20190226d_3T2,3,3,39,3,jap,33.1189,8.1169,1,1,1
FED_20190226d_3T2,3,4,75,5,sent,46.2877,11.0129,2,2,1
FED_20190226d_3T2,3,6,93,6,sent,72.3752,17.2915,3,3,1
FED_20190226d_3T2,3,7,57,4,jap,94.6955,6.1982,1,1,1
FED_20190226d_3T2,3,8,21,2,en,105.9473,18.549,3,3,1
FED_20190319a_3T2,5,2,77,5,jap,10.0523,12.3652,4,4,1
FED_20190319a_3T2,5,3,41,3,en,27.4551,9.2282,1,2,0
FED_20190319a_3T2,5,4,5,1,sent,41.7408,15.892999999999999,3,4,0
FED_20190319a_3T2,5,6,23,2,sent,72.7125,8.5758,3,3,1
FED_20190319a_3T2,5,7,59,4,en,86.3481,17.2111,1,1,1
FED_20190319a_3T2,5,8,95,6,jap,108.6183,8.8982,2,2,1
FED_20190319a_3T2,4,2,22,2,en,10.052,5.807,2,2,1
FED_20190319a_3T2,4,3,94,6,sent,20.9204,16.3657,2,4,0
FED_20190319a_3T2,4,4,58,4,jap,42.3405,19.7975,2,2,1
FED_20190319a_3T2,4,6,40,3,jap,77.2128,5.9146,2,2,1
FED_20190319a_3T2,4,7,76,5,sent,88.1814,7.5948,2,2,1
FED_20190319a_3T2,4,8,4,1,en,100.8167,5.052,4,4,1
FED_20190319a_3T2,12,2,66,4,sent,10.041,6.4076,1,1,1
FED_20190319a_3T2,12,3,30,2,jap,21.4928,9.0988,2,2,1
FED_20190319a_3T2,12,4,102,6,en,35.6452,11.1454,1,1,1
FED_20190319a_3T2,12,6,84,5,en,61.8495,9.9265,2,2,1
FED_20190319a_3T2,12,7,12,1,jap,76.8185,12.8397,2,2,1
FED_20190319a_3T2,12,8,48,3,sent,94.7048,8.4328,2,2,1
FED_20190319a_3T2,8,2,98,6,jap,10.0683,13.2117,1,1,1
FED_20190319a_3T2,8,3,26,2,sent,28.3379,7.6845,3,3,1
FED_20190319a_3T2,8,4,62,4,en,41.0565,6.0226,4,3,0
FED_20190319a_3T2,8,6,44,3,en,62.1601,5.5559,1,1,1
FED_20190319a_3T2,8,7,8,1,sent,72.7617,7.5753,2,2,1
FED_20190319a_3T2,8,8,80,5,jap,85.3973,11.562999999999999,3,3,1
FED_20190319a_3T2,9,2,45,3,sent,10.0517,8.7752,1,1,1
FED_20190319a_3T2,9,3,81,5,en,23.8707,19.8716,2,2,1
FED_20190319a_3T2,9,4,9,1,jap,48.7746,6.4325,2,2,1
FED_20190319a_3T2,9,6,27,2,jap,70.2949,10.491,1,1,1
FED_20190319a_3T2,9,7,99,6,en,85.8139,9.4194,1,1,1
FED_20190319a_3T2,9,8,63,4,sent,100.2831,11.0528,4,4,1
FED_20190319a_3T2,2,2,92,6,jap,10.0679,9.3263,2,2,1
FED_20190319a_3T2,2,3,20,2,sent,24.4534,8.2545,3,3,1
FED_20190319a_3T2,2,4,56,4,en,37.7722,8.5415,2,2,1
FED_20190319a_3T2,2,6,38,3,en,61.376000000000005,7.4889,2,2,1
FED_20190319a_3T2,2,7,2,1,sent,73.9113,16.500999999999998,2,2,1
FED_20190319a_3T2,2,8,74,5,jap,95.4649,11.5913,4,3,0
FED_20190319a_3T2,3,2,39,3,sent,10.0553,6.4816,1,1,1
FED_20190319a_3T2,3,3,75,5,en,21.5903,7.8609,2,2,1
FED_20190319a_3T2,3,4,3,1,jap,34.4923,16.4195,2,2,1
FED_20190319a_3T2,3,6,21,2,jap,65.9807,13.2627,3,3,1
FED_20190319a_3T2,3,7,93,6,en,84.3006,7.1642,3,3,1
FED_20190319a_3T2,3,8,57,4,sent,96.5191,5.3745,1,1,1
FED_20190319a_3T2,6,2,60,4,sent,10.0615,10.1416,3,3,1
FED_20190319a_3T2,6,3,24,2,jap,25.2642,22.7599,4,4,1
FED_20190319a_3T2,6,4,96,6,en,53.0686,7.6355,2,2,1
FED_20190319a_3T2,6,6,78,5,en,75.8055,14.3302,3,3,1
FED_20190319a_3T2,6,7,6,1,jap,95.1921,10.5359,3,3,1
FED_20190319a_3T2,6,8,42,3,sent,110.7612,5.5454,3,3,1
FED_20190319a_3T2,7,2,7,1,en,10.0432,6.2059,3,3,1
FED_20190319a_3T2,7,3,43,3,jap,21.3117,16.8754,2,2,1
FED_20190319a_3T2,7,4,79,5,sent,43.2319,14.0029,2,4,0
FED_20190319a_3T2,7,6,97,6,sent,72.3367,10.0895,1,1,1
FED_20190319a_3T2,7,7,61,4,jap,87.4891,7.8168,3,3,1
FED_20190319a_3T2,7,8,25,2,en,100.3577,22.8231,3,4,0
FED_20190319a_3T2,1,2,1,1,en,10.1451,7.8025,1,1,1
FED_20190319a_3T2,1,3,37,3,jap,23.0466,7.0137,3,3,1
FED_20190319a_3T2,1,4,73,5,sent,35.0985,8.5709,1,1,1
FED_20190319a_3T2,1,6,91,6,sent,58.7525,15.6029,2,2,1
FED_20190319a_3T2,1,7,55,4,jap,79.3891,6.4855,1,1,1
FED_20190319a_3T2,1,8,19,2,en,90.9244,8.3407,2,2,1
FED_20190319a_3T2,11,2,83,5,jap,10.0505,10.0995,3,3,1
FED_20190319a_3T2,11,3,47,3,en,25.2032,23.2156,1,4,0
FED_20190319a_3T2,11,4,11,1,sent,53.4744,21.2501,1,1,1
FED_20190319a_3T2,11,6,29,2,sent,89.79700000000001,21.7044,2,2,1
FED_20190319a_3T2,11,7,65,4,en,116.5346,5.8727,1,1,1
FED_20190319a_3T2,11,8,101,6,jap,127.45299999999999,7.7077,1,1,1
FED_20190319a_3T2,10,2,28,2,en,10.0591,38.5919,2,2,1
FED_20190319a_3T2,10,3,100,6,sent,53.6995,6.0918,2,2,1
FED_20190319a_3T2,10,4,64,4,jap,64.8513,11.7001,2,2,1
FED_20190319a_3T2,10,6,46,3,jap,91.6223,9.217,1,1,1
FED_20190319a_3T2,10,7,82,5,sent,105.8911,5.5635,2,2,1
FED_20190319a_3T2,10,8,10,1,en,116.5096,8.2463,2,2,1
FED_20190319c_3T2,9,2,81,5,jap,10.0552,9.936,2,1,0
FED_20190319c_3T2,9,3,45,3,en,25.0401,14.5551,1,1,1
FED_20190319c_3T2,9,4,9,1,sent,44.6432,16.8723,2,2,1
FED_20190319c_3T2,9,6,27,2,sent,76.6152,18.5473,1,1,1
FED_20190319c_3T2,9,7,63,4,en,100.2191,10.8289,4,3,0
FED_20190319c_3T2,9,8,99,6,jap,116.0715,9.9897,1,1,1
FED_20190319c_3T2,8,2,26,2,en,10.0591,11.7454,3,3,1
FED_20190319c_3T2,8,3,98,6,sent,26.8618,12.9564,1,1,1
FED_20190319c_3T2,8,4,62,4,jap,44.8646,9.9639,4,2,0
FED_20190319c_3T2,8,6,44,3,jap,69.9188,10.3822,1,1,1
FED_20190319c_3T2,8,7,80,5,sent,85.3545,50.0003,3,2,0
FED_20190319c_3T2,8,8,8,1,en,140.3969,9.0498,2,2,1
FED_20190319c_3T2,10,2,64,4,sent,10.0551,25.3056,2,2,1
FED_20190319c_3T2,10,3,28,2,jap,40.4099,29.5403,2,3,0
FED_20190319c_3T2,10,4,100,6,en,74.9989,9.8403,2,4,0
FED_20190319c_3T2,10,6,82,5,en,99.9362,12.1991,2,2,1
FED_20190319c_3T2,10,7,10,1,jap,117.1891,13.3534,2,2,1
FED_20190319c_3T2,10,8,46,3,sent,135.5754,24.3838,1,1,1
FED_20190319c_3T2,11,2,11,1,en,10.0461,16.1348,1,1,1
FED_20190319c_3T2,11,3,47,3,jap,31.2332,20.0682,1,1,1
FED_20190319c_3T2,11,4,83,5,sent,56.3538,27.7274,3,3,1
FED_20190319c_3T2,11,6,101,6,sent,99.1607,11.6767,1,1,1
FED_20190319c_3T2,11,7,65,4,jap,115.8633,10.9691,1,1,1
FED_20190319c_3T2,11,8,29,2,en,131.8827,22.5483,2,2,1
FED_20190319c_3T2,3,2,75,5,jap,10.0463,13.0098,2,2,1
FED_20190319c_3T2,3,3,39,3,en,28.0991,12.8748,1,1,1
FED_20190319c_3T2,3,4,3,1,sent,46.0354,24.1293,2,2,1
FED_20190319c_3T2,3,6,21,2,sent,85.2584,20.8958,3,3,1
FED_20190319c_3T2,3,7,57,4,en,111.2127,7.0412,1,1,1
FED_20190319c_3T2,3,8,93,6,jap,123.3146,8.9925,3,1,0
FED_20190319c_3T2,2,2,20,2,en,10.0388,7.8541,3,3,1
FED_20190319c_3T2,2,3,92,6,sent,22.9411,27.2746,2,3,0
FED_20190319c_3T2,2,4,56,4,jap,55.263000000000005,15.5574,2,2,1
FED_20190319c_3T2,2,6,38,3,jap,85.9013,15.2922,2,2,1
FED_20190319c_3T2,2,7,74,5,sent,106.2548,24.8878,4,1,0
FED_20190319c_3T2,2,8,2,1,en,136.2095,31.1468,2,2,1
FED_20190319c_3T2,4,2,58,4,sent,10.0566,20.8822,2,2,1
FED_20190319c_3T2,4,3,22,2,jap,35.9942,12.9668,2,2,1
FED_20190319c_3T2,4,4,94,6,en,54.0137,19.2275,2,2,1
FED_20190319c_3T2,4,6,76,5,en,88.3026,9.8756,2,2,1
FED_20190319c_3T2,4,7,4,1,jap,103.2385,10.6276,4,4,1
FED_20190319c_3T2,4,8,40,3,sent,118.9242,12.3162,2,2,1
FED_20190319c_3T2,5,2,5,1,en,10.0452,15.9951,3,4,0
FED_20190319c_3T2,5,3,41,3,jap,31.0818,27.1765,1,1,1
FED_20190319c_3T2,5,4,77,5,sent,63.3205,28.0712,4,2,0
FED_20190319c_3T2,5,6,95,6,sent,106.494,26.9547,2,2,1
FED_20190319c_3T2,5,7,59,4,jap,138.4825,20.1798,1,1,1
FED_20190319c_3T2,5,8,23,2,en,163.7201,22.7574,3,3,1
FED_20190319c_3T2,12,2,102,6,jap,10.046,20.3924,1,1,1
FED_20190319c_3T2,12,3,30,2,sent,35.4666,8.6809,2,2,1
FED_20190319c_3T2,12,4,66,4,en,49.2023,7.0475,1,1,1
FED_20190319c_3T2,12,6,48,3,en,71.3393,15.24,2,2,1
FED_20190319c_3T2,12,7,12,1,sent,91.6426,24.4846,2,2,1
FED_20190319c_3T2,12,8,84,5,jap,121.1807,24.0994,2,2,1
FED_20190319c_3T2,1,2,37,3,sent,10.1562,50.0018,3,3,1
FED_20190319c_3T2,1,3,73,5,en,65.2645,30.3953,1,2,0
FED_20190319c_3T2,1,4,1,1,jap,100.7204,50.0012,1,1,1
FED_20190319c_3T2,1,6,19,2,jap,165.8309,50.0013,2,4,0
FED_20190319c_3T2,1,7,91,6,en,220.8898,35.5308,2,2,1
FED_20190319c_3T2,1,8,55,4,sent,261.4798,15.4579,1,1,1
FED_20190319c_3T2,7,2,43,3,sent,10.0668,46.1528,2,2,1
FED_20190319c_3T2,7,3,79,5,en,61.2752,23.6776,2,1,0
FED_20190319c_3T2,7,4,7,1,jap,90.0133,7.2747,3,3,1
FED_20190319c_3T2,7,6,25,2,jap,112.3836,12.360999999999999,3,3,1
FED_20190319c_3T2,7,7,97,6,en,129.803,13.3526,1,1,1
FED_20190319c_3T2,7,8,61,4,sent,148.2061,38.5885,3,3,1
FED_20190319c_3T2,6,2,96,6,jap,10.0467,9.2709,2,2,1
FED_20190319c_3T2,6,3,24,2,sent,24.3659,23.4622,4,4,1
FED_20190319c_3T2,6,4,60,4,en,52.8537,11.8692,3,2,0
FED_20190319c_3T2,6,6,42,3,en,79.7914,8.4247,3,3,1
FED_20190319c_3T2,6,7,6,1,sent,93.2604,13.0103,3,3,1
FED_20190319c_3T2,6,8,78,5,jap,111.3132,23.9324,3,3,1
FED_20190416d_3T2,8,2,8,1,en,10.0674,10.5048,2,2,1
FED_20190416d_3T2,8,3,44,3,jap,25.6199,9.5204,1,1,1
FED_20190416d_3T2,8,4,80,5,sent,40.1888,50.0007,3,4,0
FED_20190416d_3T2,8,6,98,6,sent,105.2661,27.0645,1,1,1
FED_20190416d_3T2,8,7,62,4,jap,137.3881,23.6705,4,2,0
FED_20190416d_3T2,8,8,26,2,en,166.1094,27.0916,3,4,0
FED_20190416d_3T2,9,2,99,6,jap,10.0543,26.1325,1,1,1
FED_20190416d_3T2,9,3,27,2,sent,41.2428,21.6815,1,1,1
FED_20190416d_3T2,9,4,63,4,en,67.947,22.3865,4,4,1
FED_20190416d_3T2,9,6,45,3,en,105.4366,18.1797,1,1,1
FED_20190416d_3T2,9,7,9,1,sent,128.6738,29.3416,2,2,1
FED_20190416d_3T2,9,8,81,5,jap,163.0794,50.0008,2,4,0
FED_20190416d_3T2,2,2,2,1,en,10.0495,34.5941,2,2,1
FED_20190416d_3T2,2,3,38,3,jap,49.7057,30.3719,2,2,1
FED_20190416d_3T2,2,4,74,5,sent,85.1284,41.8296,4,3,0
FED_20190416d_3T2,2,6,92,6,sent,142.0542,50.0009,2,2,1
FED_20190416d_3T2,2,7,56,4,jap,197.1134,15.7651,2,2,1
FED_20190416d_3T2,2,8,20,2,en,217.9333,15.662,3,3,1
FED_20190416d_3T2,3,2,93,6,jap,10.064,9.6905,3,1,0
FED_20190416d_3T2,3,3,21,2,sent,24.7828,26.2095,3,4,0
FED_20190416d_3T2,3,4,57,4,en,56.0379,10.8675,1,1,1
FED_20190416d_3T2,3,6,39,3,en,81.9922,16.6602,1,1,1
FED_20190416d_3T2,3,7,3,1,sent,103.7125,49.013999999999996,2,3,0
FED_20190416d_3T2,3,8,75,5,jap,157.77100000000002,27.8433,2,2,1
FED_20190416d_3T2,11,2,29,2,en,10.0697,38.356,2,2,1
FED_20190416d_3T2,11,3,101,6,sent,53.4767,15.3311,1,1,1
FED_20190416d_3T2,11,4,65,4,jap,73.8466,15.3851,1,1,1
FED_20190416d_3T2,11,6,47,3,jap,104.3015,50.0,1,1,1
FED_20190416d_3T2,11,7,83,5,sent,159.3606,38.8293,3,3,1
FED_20190416d_3T2,11,8,11,1,en,203.25099999999998,17.0639,1,1,1
FED_20190416d_3T2,10,2,46,3,sent,10.059,28.9662,1,1,1
FED_20190416d_3T2,10,3,82,5,en,44.0812,15.0287,2,2,1
FED_20190416d_3T2,10,4,10,1,jap,64.1677,22.53,2,4,0
FED_20190416d_3T2,10,6,28,2,jap,101.7575,50.0002,2,2,1
FED_20190416d_3T2,10,7,100,6,en,156.7829,13.3986,2,2,1
FED_20190416d_3T2,10,8,64,4,sent,175.2362,46.2232,2,2,1
FED_20190416d_3T2,5,2,23,2,en,10.0621,14.5194,3,3,1
FED_20190416d_3T2,5,3,95,6,sent,29.631999999999998,20.0449,2,2,1
FED_20190416d_3T2,5,4,59,4,jap,54.7361,22.0961,1,4,0
FED_20190416d_3T2,5,6,41,3,jap,91.9087,29.4232,1,1,1
FED_20190416d_3T2,5,7,77,5,sent,126.381,42.2227,4,3,0
FED_20190416d_3T2,5,8,5,1,en,173.6552,21.9814,3,3,1
FED_20190416d_3T2,4,2,40,3,sent,10.0599,24.3664,2,2,1
FED_20190416d_3T2,4,3,76,5,en,39.4815,13.3837,2,2,1
FED_20190416d_3T2,4,4,4,1,jap,57.9178,9.8213,4,4,1
FED_20190416d_3T2,4,6,22,2,jap,82.805,18.1537,2,2,1
FED_20190416d_3T2,4,7,94,6,en,105.9921,26.0985,2,2,1
FED_20190416d_3T2,4,8,58,4,sent,137.1304,14.5641,2,3,0
FED_20190416d_3T2,12,2,84,5,jap,10.0478,50.001999999999995,2,2,1
FED_20190416d_3T2,12,3,48,3,en,65.0899,13.0901,2,2,1
FED_20190416d_3T2,12,4,12,1,sent,83.2264,50.0016,2,2,1
FED_20190416d_3T2,12,6,30,2,sent,148.287,15.662,2,2,1
FED_20190416d_3T2,12,7,66,4,en,168.9903,19.2471,1,1,1
FED_20190416d_3T2,12,8,102,6,jap,193.2944,29.6255,1,1,1
FED_20190416d_3T2,1,2,55,4,sent,10.0518,12.9623,1,3,0
FED_20190416d_3T2,1,3,19,2,jap,28.038,19.9558,2,2,1
FED_20190416d_3T2,1,4,91,6,en,53.059,20.8908,2,2,1
FED_20190416d_3T2,1,6,73,5,en,89.0313,40.6192,1,4,0
FED_20190416d_3T2,1,7,1,1,jap,134.7054,17.6091,1,4,0
FED_20190416d_3T2,1,8,37,3,sent,157.3592,50.0009,3,1,0
FED_20190416d_3T2,6,2,78,5,jap,10.0582,18.1636,3,3,1
FED_20190416d_3T2,6,3,42,3,en,33.2785,17.2018,3,3,1
FED_20190416d_3T2,6,4,6,1,sent,55.5323,15.369000000000002,3,3,1
FED_20190416d_3T2,6,6,24,2,sent,85.9872,22.8993,4,4,1
FED_20190416d_3T2,6,7,60,4,en,113.925,16.8203,3,3,1
FED_20190416d_3T2,6,8,96,6,jap,135.7952,7.9618,2,2,1
FED_20190416d_3T2,7,2,61,4,sent,10.0684,24.1838,3,4,0
FED_20190416d_3T2,7,3,25,2,jap,39.3065,27.7488,3,3,1
FED_20190416d_3T2,7,4,97,6,en,72.1118,19.0303,1,1,1
FED_20190416d_3T2,7,6,79,5,en,106.2339,40.2587,2,2,1
FED_20190416d_3T2,7,7,7,1,jap,151.5245,12.5225,3,3,1
FED_20190416d_3T2,7,8,43,3,sent,169.111,41.2291,2,2,1
FED_20190319b_3T2,8,2,44,3,sent,10.0483,11.1537,1,1,1
FED_20190319b_3T2,8,3,80,5,en,26.2339,26.0162,3,3,1
FED_20190319b_3T2,8,4,8,1,jap,57.3058,29.8808,2,2,1
FED_20190319b_3T2,8,6,26,2,jap,102.2464,49.5749,3,3,1
FED_20190319b_3T2,8,7,98,6,en,156.8719,18.8569,1,4,0
FED_20190319b_3T2,8,8,62,4,sent,180.7926,11.581,4,4,1
FED_20190319b_3T2,9,2,27,2,en,10.0669,15.0252,1,1,1
FED_20190319b_3T2,9,3,99,6,sent,30.1535,11.3004,1,1,1
FED_20190319b_3T2,9,4,63,4,jap,46.4893,26.4337,4,4,1
FED_20190319b_3T2,9,6,45,3,jap,87.9961,21.3322,1,4,0
FED_20190319b_3T2,9,7,81,5,sent,114.3838,17.0349,2,3,0
FED_20190319b_3T2,9,8,9,1,en,136.4876,14.3293,2,2,1
FED_20190319b_3T2,2,2,38,3,sent,10.0425,28.8524,2,2,1
FED_20190319b_3T2,2,3,74,5,en,43.948,12.7296,4,3,0
FED_20190319b_3T2,2,4,2,1,jap,61.7343,49.3677,2,2,1
FED_20190319b_3T2,2,6,20,2,jap,126.1946,24.9118,3,3,1
FED_20190319b_3T2,2,7,92,6,en,156.1662,19.8857,2,2,1
FED_20190319b_3T2,2,8,56,4,sent,181.1035,13.6544,2,2,1
FED_20190319b_3T2,3,2,21,2,en,10.0686,22.735,3,3,1
FED_20190319b_3T2,3,3,93,6,sent,37.8563,10.9611,3,3,1
FED_20190319b_3T2,3,4,57,4,jap,53.8756,21.1387,1,1,1
FED_20190319b_3T2,3,6,39,3,jap,90.0814,30.7108,1,1,1
FED_20190319b_3T2,3,7,75,5,sent,125.8539,9.6101,2,2,1
FED_20190319b_3T2,3,8,3,1,en,140.5062,19.0227,2,2,1
FED_20190319b_3T2,12,2,12,1,en,10.0621,20.021,2,2,1
FED_20190319b_3T2,12,3,48,3,jap,35.133,9.4817,2,2,1
FED_20190319b_3T2,12,4,84,5,sent,49.6686,17.1861,2,2,1
FED_20190319b_3T2,12,6,102,6,sent,81.9404,30.8099,1,1,1
FED_20190319b_3T2,12,7,66,4,jap,117.8129,10.2395,1,1,1
FED_20190319b_3T2,12,8,30,2,en,133.0988,20.8513,2,2,1
FED_20190319b_3T2,5,2,59,4,sent,10.0553,35.4576,1,1,1
FED_20190319b_3T2,5,3,23,2,jap,50.5618,22.7089,3,3,1
FED_20190319b_3T2,5,4,95,6,en,78.2995,7.6979999999999995,2,2,1
FED_20190319b_3T2,5,6,77,5,en,101.0867,45.0731,4,4,1
FED_20190319b_3T2,5,7,5,1,jap,151.2116,39.2375,3,3,1
FED_20190319b_3T2,5,8,41,3,sent,195.5021,50.0013,1,-1,0
FED_20190319b_3T2,4,2,76,5,jap,10.0625,29.0259,2,2,1
FED_20190319b_3T2,4,3,40,3,en,44.1512,17.5864,2,2,1
FED_20190319b_3T2,4,4,4,1,sent,66.7883,18.588,4,4,1
FED_20190319b_3T2,4,6,22,2,sent,100.4604,29.1435,2,4,0
FED_20190319b_3T2,4,7,58,4,en,134.6493,27.7459,2,2,1
FED_20190319b_3T2,4,8,94,6,jap,167.4547,16.8829,2,2,1
FED_20190319b_3T2,1,2,91,6,jap,10.0486,16.6545,2,2,1
FED_20190319b_3T2,1,3,19,2,sent,31.7353,48.8853,2,2,1
FED_20190319b_3T2,1,4,55,4,en,85.6776,7.3587,1,1,1
FED_20190319b_3T2,1,6,37,3,en,108.1144,12.4101,3,3,1
FED_20190319b_3T2,1,7,1,1,sent,125.584,19.4327,1,1,1
FED_20190319b_3T2,1,8,73,5,jap,150.0713,18.9905,1,1,1
FED_20190319b_3T2,6,2,6,1,en,10.0455,24.6807,3,3,1
FED_20190319b_3T2,6,3,42,3,jap,39.7668,12.6261,3,3,1
FED_20190319b_3T2,6,4,78,5,sent,57.453,16.0969,3,3,1
FED_20190319b_3T2,6,6,96,6,sent,88.6415,8.5765,2,2,1
FED_20190319b_3T2,6,7,60,4,jap,102.2602,12.8431,3,2,0
FED_20190319b_3T2,6,8,24,2,en,120.1633,48.2287,4,4,1
FED_20190319b_3T2,7,2,97,6,jap,10.0612,14.0486,1,1,1
FED_20190319b_3T2,7,3,25,2,sent,29.1644,45.7306,3,3,1
FED_20190319b_3T2,7,4,61,4,en,79.9391,8.1116,3,3,1
FED_20190319b_3T2,7,6,43,3,en,103.14299999999999,26.0663,2,2,1
FED_20190319b_3T2,7,7,7,1,sent,134.2649,10.5245,3,3,1
FED_20190319b_3T2,7,8,79,5,jap,149.8172,50.0001,2,2,1
FED_20190319b_3T2,10,2,82,5,jap,10.049,16.6451,2,2,1
FED_20190319b_3T2,10,3,46,3,en,31.7357,15.3878,1,1,1
FED_20190319b_3T2,10,4,10,1,sent,52.1724,10.66,2,2,1
FED_20190319b_3T2,10,6,28,2,sent,77.8935,24.2701,2,2,1
